1,444421411443454534453534,444531411453554435543544
0,352522254213341512221344,343523345233343522222355
0,534151321115114415351125,435341431124124524353334
0,443244423343424332251133,444345533354534442252344
0,531212551511525255235454,531312441521424254245455
0,324532435321553315541544,335442435333554315552554
1,441154234313515222355415,543245235313525332355414
0,314534542214551512352535,315534453335551513342534
1,522545513531135215221144,523545524541335334222155
1,142423423322243124512415,353534434433244335523524
1,131223241143343143324533,333223351354444353425534
1,422421125532144435335415,432432124443245444345534
1,533155245155415453235211,544254355355434443335333
0,542124552155114511445225,543124552144125412554225
1,341311343334143554325434,441412453335154445424435
1,554251152424312455132335,544241153424433444342345
0,332124155124351453114533,343324355124451454325543
1,322424211422352424145234,333435333422443534154244
1,322435542543431524121133,322545552554441424222233
1,531224321444543234524541,532324331545453234424453
1,211154332342334314213351,233154442453334435324441
0,254552532121332243431123,344543532332332254532134
0,134425141542523225534234,344425252553523325435344
0,113453223553522134441315,223444234553523135452314
0,553322554125235422443244,553433554134245532553345
1,155432522421213521535421,155532522431213421534432
1,512415425144141342555551,433535434244253453454451
0,432353245123432433541322,442354344333433444552323
0,415122432443243554211441,514232542554253554231442
1,545551351532343454441422,545443442542444444453533
1,223211445112452355341114,324223544133552345452324
0,113424412535512232511335,224524522544533233511345
0,113213221524142153342252,314333222424142254352252
1,515343544233454153433442,515344554233554353433553
0,515432311535232415414123,414533322544242524525333
0,314154522153525121313351,335344522353534221313351
0,131453454325335524541154,243554454325444424452155
1,141121431522152432355112,151231533433252443455313
1,325555342243524133413254,435545343343524134433354
1,522124244115224144351423,432234245135325355351524
1,422441355513113111424232,523542445414113233534232
1,534343342423231332425125,435443442533243342434335
0,513113151432315421223222,423124242443434523234232
1,211133141531412132354351,222333153532522233344341
0,444211524121214152322215,444332524231335342332324
0,315423341124554424313345,435523441235554425333454
0,312321335354255531235123,422322435354245431344333
0,231552111241352131523411,243542223351452231434422
1,445131413231423213115451,454233434343424313135451
1,225114333441245452533555,334114334452254542444545
1,222433355535135434414411,232533445445334535424521
0,324543243543411422553411,335453354454521533444521
0,113454522411124123355444,123455432531124324445555
1,335522141413435224453441,335432251534544234443452
1,334335131513535244234535,445345233434545355345445
1,154353115413135223521552,145444315433244324522442
1,214332221321315515154335,224333331432424514245434
0,353215121525512422411344,354324232425532523532445
1,231525215213153234522233,231524215333344245523334
1,224352254334533532524142,235453344435533432434352
1,122515221551522455124131,132424231551533444324143
1,141241553334451453344112,141342454434451444344132
0,541151315533515225143444,443243424444414334344555
1,145215241532142313355223,154324343432342313345223
0,124424314245223112132254,324435315254234223342345
1,122423243133554222124342,233523244144444223235443
0,415512412134351333144452,535523423135441333354452
0,243513545114552114145132,343534444124552314244232
1,515213142254354555323444,525324352354355544433555
1,552143333553532342355131,552144433543542443454142
0,434122523425153425455233,445132433524343535445334
0,421453144532551454242315,533444145443542554352425
0,444412142153145442112242,454512353253255453232252
1,313422243142242252133134,423433344343243342234335
1,433434513552245334224523,544534433542244444335523
1,151222411114325513313143,151322522314435514434243
0,531355432545213525425353,431455533454224524535354
1,114224141411221523245431,335224352412332433344543
0,512234345542511114332225,532334444443512115442335
1,131111542453442521355534,341212442553552421444534
1,324521115342231255132533,435532114343332254133433
1,514212425355241531253324,434212424355342543343335
0,412422433255315244413343,513433533254414244534443
0,122443433442344234253215,232544434452355335353335
1,333211443155131215313412,334331443155143325334533
1,434311521511152233534132,445312533522152344445333
1,542345534255124542344432,443355535244224443354443
1,345541552231153522343451,454543442342344533453443
1,114231325243533433223132,235331424243433544323143
1,454533344114421142421223,455443445135423152531234
1,425451351133441434555115,535541343334542534444334
0,433113344241244532352335,544213355351245533343345
0,451455522213342135552214,541555522233453145553335
1,254453154433131154511111,354454145443143254411213
1,121534432522544214234144,132445543522544314244345
0,143524252312224222244245,254534353432334322355345
1,154531513552245215232313,255433524543244235242314
0,112331315542432312213455,323441414452432413324545
0,552244254325333411412152,552245355425443431433243
0,413352353124334112441445,413353344125335113551455
1,545145243424213513254433,455144353425213524255543
0,445332155223341125212325,444433154333343125313424
1,231552115255213132314144,341542115245313333314344
1,314124554111511524152513,415334544333512434353424
1,513344133241325235214323,513444143352425334234333
0,215132222233513245555254,214333323234433345444254
1,425535411353231552324213,534434521444232453434334
1,221445254233551345324521,323454255334453354324533
0,145153232113445411243145,344344333314554411344254
1,213515132451125521441112,323514133543135531553313
1,233315545223214545252434,233315544233334455243445
1,554343132135354134234133,555353242234345245345143
1,242334224153523543521511,342445324254533553531422
0,341115542221141324113121,352124452221241324223322
1,454322232415223423333351,454422342414233434334341
0,121125453353251235551532,121224544454243244443443
0,352354152524244254313244,342354252525245354323245
0,125122455354232145111335,335322445445242255331435
0,341211212143415114133214,352332332353424224134315
0,312351313331432431113212,323451413333432441323213
1,232332141143315212225535,332433143153324233225544
1,145351255112553543125245,155441255213543443324345
1,221114414251353432434222,331214434243444542444232
1,222321534251124341513122,322423444251324452513222
0,441143131131121134445112,542354141143321134454332
1,343312552412243431223432,344432453432254442323443
1,233435221255114325132321,343445222355114334333432
1,345113324312422345345451,344134334433522445345452
0,155242433253134234313325,155242533243234235324424
0,541445453533111233435334,543555443434111243534445
0,433314333433523331414151,444325433433433341525342
1,534251435551321431422414,435342545442432432433534
1,344245234245432111444213,455345345345433123555214
0,153314232224412132332524,254424333334512333443434
0,243321452324541144443415,244332553334541255553515
0,512432435321134143134522,522442545431145344244433
0,334341435141313255311112,445341445153334245423133
1,441325133453125111424223,441435233553334233525323
0,411214454154324232453531,431334544145324243544541
1,413121255455335253441533,534222245445345253541534
1,434233512352322234332322,534343523343333335342322
0,343314151132553512152154,453315253242553512242345
1,442525444211342552343314,552434445212452442444314
0,115152321555351311455354,315342322444441311555354
1,521414125441253521431222,433415224542343531542232
1,434234525242422221253153,435244524253423333243353
1,323214442254111111423152,434235452244221223433243
1,314411234133231413554442,334533335244333524555452
1,113233451135545115133125,334334553334545215343124
0,111455253455255345135414,113554243555254454135535
0,415514211542522323211435,414424313543423423333435
1,554111353325412323125442,544133343334433334325543
0,112425242132242235315121,333425342333252235414231
0,321112331213424521321543,331222343214525533323543
0,521342353441135411214421,532442443542344421335431
1,311343151553515221352133,432444142544524232343143
1,525214111214531351512515,524325313224433341422525
1,335414343113313241443551,445415454223334343444453
0,214352124113552355531523,234443325223453345531434
0,213245413512342231515312,223245414423442341525332
1,123321424131112353311545,133321425242122453323445
1,122453515553525153222421,223453514554535354323532
1,241533543351225515543443,341444443342224534554443
0,113433354514133242421545,313533354525234243423555
0,545434122324153214533123,445434233335144234443124
1,133255435335313325452255,334244435435314334442355
1,452223143232331553143331,542234343243443454344341
1,424433451542251234341453,434534543452351234342543
1,515224425244412133522152,524224524255433234433152
0,223111123512252415145213,223132323513352525244223
1,342232232532524232333352,352342342442524332333342
1,252552444325333431355433,252443555324444533354534
0,533415435252311254142245,444424434342423244243244
1,134413515115131414425353,135433425125341514535344
1,331445231551545425451141,343554341443455535452243
0,312154524552552412313442,433154435543453413433553
1,154423531315124423351424,244424542314235424353524
0,544431243324232243141331,445533343324333344252343
0,355444531451454543142311,354545442442545454253412
1,143431545122321323135214,253443454223423334334225
0,423142313555142323225434,524153433454153433235534
1,452555325345355311521511,452555435454455413432512
1,341413521344241243213335,342513533345351353334344
0,451344144223453542415313,441445255334553552425323
1,111531345545311325412524,221542455444332325512535
1,144533144544552353543114,354544355444453344453315
1,242441144212354451531341,243442355212455451443441
1,342543113125541241554132,342554113235451241445143
1,411422524452511442451213,513523525542431552451213
0,122155442223443233415141,232255553333454244524152
0,214445523533512515452542,224445423544523415553542
0,325434135221113333341143,435534235231123444441253
0,254425222234145143342342,254435333345245344342342
0,412423512541354452151133,522433423553344442253244
0,323535543331343535331411,434444544342443535443511
0,145235231343552255142552,345334342343553354252443
1,315431141411555211421544,414441351531444222422555
0,521315334453152345355443,431325435543253344344543
1,433421414125551123545532,443431435135541233444432
0,111234225221115341151354,321244334232125343141345
1,215245545332334314513213,234245555332335415433313
0,435325212345541144523154,545325323345543154434345
1,441143112243141244354241,551154122353141244445343
1,112131145543311455153341,232241145543422455153441
1,115521523433241433415223,214422433443243443534334
0,412432115255114422135352,532432135354234532335353
1,452551253534121534531221,552552243534221534542331
0,245433452441555431434441,254533552541455441434542
0,353441211122555144344124,353543231322554355344334
0,551351115455525251321523,541351134445425241331524
0,555514524324155152345154,545514535324245143354144
1,541431232255342155144413,542533242245452155344423
0,322225533552141351254531,323225443443152343355532
0,341253432124512522435233,353344442234533532534343
0,133222541222455541215111,133222451333445543334133
1,122225353513242333511114,333234343413353344413134
1,443551132123443413112213,453451232324444434132323
1,245515335135412144532551,244414344145532244542543
1,151132221553533351225524,153242331543543441335534
0,415112322123425151533552,414332322223535141544542
0,132441125221313515524534,343551135323424534534444
0,145515421532512522552554,155534422443532533553544
0,543313134353232413311354,454424335353243414431345
1,213555155543214424422345,333454154544225424522344
0,321152214514421532344314,432343315534531543344335
0,114523142552351322225132,224523242442452322235242
0,351424351312514352341545,443535443412514352442544
1,254253431252542445412324,344254443352552545523425
1,553444124143112535231142,544545325343122445233342
0,242245313454411143123254,353254333545433144223354
1,514545111434421555515151,514545123444532545515351
0,243225344425511134423214,244235445534413144523215
0,251113523313443445243545,251213423413453455354454
1,414151244225411421553443,414253244224422532553443
0,552412523311313152452511,543413423323414253452512
1,235155112551243312423242,335354132452244322433243
0,243133551552331553212414,343343452553443553332514
0,114512433125141154543242,135412533224353355554243
1,435535252325114554111212,435535252425124455213222
1,551143454252531213254432,552243445343543233345433
0,252513351552111241132222,353513341443112243233322
1,311324151251552551415424,313425151251542443415524
1,212542554353112344212254,322443545354233345213245
0,543144412154211225324544,543344412144311325325554
0,211124155144234154533431,322234255355334344534443
1,155332155554432543321342,344432245554442554331342
1,113323424313415443545115,313324525434534454545215
1,553213433223154531221311,454324543224244442322433
0,244515252343543213254535,345435343453554233244435
1,522334233453114444151532,433445333553224544251542
1,513324455143425532423413,434335455344535532423524
1,412151331443415251421122,533253341443415353522323
0,131542253434423133544113,241543244535424244554114
0,435445514355525315235324,444444435455424435335324
1,454452351421351115532521,444453453521343325542523
0,534524334415252324234451,535525445534253324334452
0,355414131353113333324215,445434331344113344325225
1,223232235415315444431115,224233345424414445531335
0,132141243213422355453535,333253343214433444454444
1,341143133124152443312225,352254343224152444312225
0,555224324325141343515513,454324334334141453424513
0,352253253424424253522122,352353253525535354533122
0,224412354135251343315131,335522345344342444324142
1,222511143533332421243335,322431154543343422343444
0,435412521222245414523142,535523433332344534534243
0,152441421314353312344212,243542522324353333445212
0,134412213514222535135232,344512334435333544344343
0,555152333451131534442331,454243343543332435442431
1,221322534551443251533533,222423444442554242533544
0,415433243322242411452212,414533344322252412442332
1,324135455152415252244155,325334444153534253255254
0,115151133213452123455332,234253344324552334454432
0,411135335415531122432551,512345435435542333542442
0,255134311232255541353325,355235312343345542443325
0,233554134533114153355435,344555334444225253444444
1,434555122325425521245114,535555223425535533344334
0,513221452512353124553155,414331453533353125454345
1,443122443522315432144212,554323443422315542244332
1,122434213211214325411225,223444333313224334422334
0,533233315343222154123314,543244435354223344134434
1,251345452341355314124522,242445553441455315235523
1,335131515131244342545541,434132514231245453545443
0,523551414342254332125314,434553424452245433225414
1,351151143113243422243232,341252243334353532254342
1,325442135432331134342532,425542334432443135442442
0,442325452353152125334234,443334553343153324445335
1,413452445154235414315253,433453454144244524425253
1,312343415512113332321525,322353415432223433321524
0,355545131142243143241223,345455133142343243343333
0,535225315514453215235421,445235335515443225335422
0,254422541132555341434443,355533552243545353434444
0,422321134311244452415245,422331145323255443524245
0,143255241335131353212444,253354352445341343213455
0,511223242553253413531512,521323353554244534531522
1,223441521133355532355542,334542532134454433455543
0,454141332443135512134413,445243332444234422345533
1,551313544355434423413114,542423544454435533414314
0,355145522452222344433423,454244532453323455533524
0,225412124154233441532355,334513225244334452542354
1,143532143325311511133355,254533344335322422344455
1,311111223314123311315444,422212324425234413335454
0,531525343552125241515452,432525343452234252425453
0,344444124422314513444531,345445325433335414554441
0,325535454554334123442345,325545544454444123443354
0,514142355533111431411212,435152345544322431421222
0,425434451555154243115111,535545442544255253215231
0,521524241242121421513551,433434253343332532424442
0,332314221544424235452551,432425232454424344452543
0,554411342553333144535153,454431342543434245435343
0,234112134335215133453412,244122334435334333553512
0,211222452453553513221113,213222442553453414223113
1,143243435532331222533231,343353445542442232434232
1,115544211325215451535152,225545231335224443545353
1,443531112155113554541341,554533232144113554451453
0,155442411354454343452531,345453513445545343543443
0,112445345542524545113545,333544444453525445313444
0,251551543132244535312453,241443543243244545433453
1,413342433533541421451442,514353544444451531553543
1,551323415441425532531232,441333415442424542532243
1,221121134145534423524253,322333235244434523525354
0,121345114114513425334532,232444224234433435445433
1,433225224113155351145424,533324325124345451355534
1,111321244441133541214235,323331344543344553224244
1,321125142152311514522115,332225152143423534523314
1,341113322333555142122254,453113322443445152322344
1,113144543134313545223251,323154554144434454224353
1,115254151323235443433155,325245142434244454434354
0,142355251141352214134112,353354341152352335344312
0,522341351211551313142411,533341341221552433353412
0,212122234545151345413551,322222235545341454514552
1,414235335243335525354415,415234344243444535355435
0,524415433352312434522155,424515433353333445533155
0,454142311315143253424423,555143323315143244425523
0,341543211225354524251211,342544332234344524252333
0,244542222122133452545154,354452222333243553554354
1,515335123431112135521224,414344134443323244432335
0,353145453215414122111513,344345544315435132331523
1,315241333215541214243224,334352443235553315354325
1,131143152323324351343125,233253153323335442343125
0,225255243353222423115324,325244354343223524324425
1,133215235141321125453455,333334345141332335453444
0,214134322445334535541111,324244433455335445452311
0,212333243351511221422452,223333244351433323423543
0,553423551154434451514411,554534543245444543534523
0,352432455145424225355343,342543445244424334454354
0,552212454514522142421322,442233555525533153532322
1,243414344112454551553122,244425355322445552554323
0,551455254333114541145425,452445245434214453144534
0,323431153435312255142451,323431353434432254152551
0,212452512425332545215555,223453512525442555234554
1,235343554154553132433111,245444455355444132434213
1,435151455455432212234311,445253544455442222334421
0,342155314252144542521312,453354334342155542433422
0,533214351242254553133345,543225443353244444234445
0,532541355223245312255523,433552454233345412255523
1,443421333454451122555311,454523433454441133555313
0,425522323313233323431434,435523423424343434543544
0,145222445434331543415455,155232454544342543415545
0,255531112235423411154433,255433232245424411255544
1,121455532214235242454312,121445532334334342545412
1,341432252114312421242154,343433242225433431352255
1,352333241425452541543533,443444341424543441453533
1,142552311342452321515135,152443411352442423515334
1,534455215125112511345143,535555235334132513455243
0,235154215541411432435114,345155224452531443435215
0,535532515141245355233325,445442434352355444243334
1,333445521132111214414423,433545422233121235524423
1,352443121335551341512232,342453233444452453433332
0,211324244543152235514345,333324254443353235414455
0,424325115223524152244545,534335225333425242355445
0,313433141111144445212444,334543242132345544233444
1,353125514432114144153343,353324515542114244154354
1,432141322524415115244535,533253322435424125345434
0,313432324451354443454414,434532324451455453554515
1,522414551415215422145212,533525551525324422255233
0,435435255212342214533145,445544254212342235434154
0,455435323455523132332121,455544323555523332332321
1,441132231344432155212322,543132241455543345323423
1,114223331243513324425211,134323431344424434435331
0,415125412324554155153524,415324432334444354243424
1,153543144314552152411112,253553145435453253521332
1,523344223351355525324525,534355333442355434325535
0,122331532541114241134433,232342532443214243334544
1,434353332153545314112541,434444433244445414233552
0,323524144444241111431253,433534144454243122432244
1,141433444142212212313312,142433455252323223413332
1,314412344325154544242224,325512354424154445243334
1,442313423532255352114134,452313434532354353114135
0,333334411542543224555321,343344521453453234444321
0,322251132154121145443224,433251242255122345453335
0,141555511431114432315534,252554522543225433415445
1,241224155331534152333442,252234255433534242443443
1,215152112352544235425344,215342132343555344434454
0,425251354111324423245333,425251354132335424254334
1,423243152552151333234224,524353352542251444235335
0,541524254321224253531455,453425245333235244443555
1,422541522132134514125131,432543523343344524334231
0,241525155353152113111551,243535155443242133132442
1,152354544414314351254324,142445555524335451355435
0,141425255444314245545535,251435354444434245455445
0,354413413335251215323331,455513514445352325424433
1,235455534523513123251551,345445434523433224341443
0,545154322352111114154415,545255432352131134345415
0,454142422534521351353154,544343422545421353343155
1,551225434215524323112515,553325434314534423333435
1,525554324435151241323234,534555334435353243334245
0,421324425554532251522511,531434524455533353432522
0,335532352233152351433344,434543343244353342433354
1,222415133441252114415352,333434343443343214415453
0,224324122255122152511355,235425222354333152512444
0,355325433232314144234215,344335444332334354234335
1,425115345521514115322513,534125355433515114333413
1,421225323253515553332234,523325324253414454343244
1,442332342455141453231155,443443352544253453233245
0,254445535543211413131544,255444435444332514142444
0,324422431552222553151214,435422431442232443341335
1,131452145455513215144541,341452344454524235254443
1,143524514442125412215535,343534525452224522234534
0,254551235132451113114334,344442244143553114224434
1,351334235325221125312353,451435344435333325432454
1,542454354423544124211242,552455354533544334322342
0,521224554331522344445412,523335544441432455454412
1,114345554442424315135435,324354444542535434334434
0,413155212213255535413142,534155332233245435423342
1,233342451522421432344253,243443553533423432444253
0,533134423335341255133253,544245523434352244143253
0,311422513325142421252152,322423433325352522252143
1,143355345114121412343243,154455354114232512443344
1,233154111321113211312415,333155111331334231412525
1,223112421423234141541355,334313422523335143543344
0,454514142152435454115221,454434143342535554335222
1,432211233452113432342223,433311343443334533352334
1,411213344435553325123252,423223355434544335224343
1,145151525112325442333411,155341525223434552434423
0,412421133135343121452451,432532344234353231443451
1,344225243523544541333335,445335354424554451334345
0,252132415544224415311251,342132414555334435333253
0,155113335551542334352531,144324434441542334453531
0,232432254531234311421413,343543354431345323533513
1,135254454511335521215233,335254545412334523335244
0,244132324145425423453354,345333335345525433553445
1,543244221532253331542514,543354333543343342543415
1,255513524335231255144543,255524424434241345355453
1,351351144554143411513134,451442245444144431513334
1,331123513243342142125415,433334514353352252134424
1,333252214421135215353341,344253214521334324353353
1,425125155321333321211145,535134154333333433333244
0,235142511344453451112231,345142423345544551332232
1,331122124353145114234314,332133324353245235335315
0,225214221313131134153534,225224323433333244243534
1,231545134341545552331543,243554135452454542332453
0,334523325211535553213143,445423424312445454214343
1,412515515532143435444352,532414535442154445455443
0,342122255525411132421123,353133345434413143431134
0,541551125352414521222325,551551335353535533333324
0,225213335121414134243324,324333435233525344253325
0,513143254451223325212515,534153354452234434312434
0,433453553244121433313435,443543544255331534414534
1,413454343412513211142343,413444443512534321352454
0,343451231544231352151545,344442242545233352341445
0,455425125133132122213122,545534134134243333234333
1,535254553554333312434242,535254453455334433535353
0,421324432231122145154434,523435542342322144144444
0,131334425443553521421251,231335535443453432423352
0,233231412155143324122312,333241513154353324323332
0,533244435244355243353554,433245445244355343454544
0,121542333144242534351144,222442334355352534441255
